PORT CODE,DATE,IEC,HS CODE,GOODS DESCRIPTION,Master category,Model Name,Model Number,Capacity,Qty,Unit of measure,Price,Unit of measure.1,QUANTITY,UNIT,UNIT PRICE_INR,TOTAL VALUE_INR,UNIT PRICE_USD,TOTAL VALUE_USD,DUTY PAID_INR,YEAR,MONTH,QUARTER,UNIT_STD,UNIT_PRICE_USD,EMBEDDED_QTY,CAPACITY_SPEC,MODEL_NUMBER2,GRAND_TOTAL_INR,LANDED_COST_PER_UNIT,CATEGORY,SUB_CATEGORY
INNSA1,2019-06-10,301049751,73231000,STEEL SCRUBBER 3PCS SET-DR-2(TOTAL 133000 SET) (MILD STEEL)- - DPD CLIENT,,,,,,,,,8645.0,KGS,225.1667761711972,1946566.78,3.202941339561838,27689.42788051209,603046.4,2019,6,2,KGS,,,,STEEL,2549613.18,294.92344476576056,Steel,Scrubber
INNSA1,2019-06-10,301049751,73239990,STEEL TEA STRAINER -NP-55(MILD STEEL) (TOTAL 50400 PCS) -,,,,,,,,,2310.0,KGS,491.3516666666667,1135022.35,6.989355144618303,16145.41038406828,276037.4,2019,6,2,KGS,,,,STEEL,1411059.75,610.8483766233767,Steel,Strainer
INNSA1,2019-06-03,301049751,73239990,STAINLESS STEEL COLA BOTTLE 750 ML SK750-SL-01 (TOTAL 2268 - PCS ) (NOT VACUUM BOTTLE) (MILD STEEL),,,,,,,,,428.4,KGS,488.1548552754435,209125.54,6.860925583632375,2939.22052002811,50859.4,2019,6,2,KGS,,,750 ML,STAINLESS,259984.94,606.8742763772176,Steel,Steel Items
INNSA1,2019-06-03,301049751,73239990,STAINLESS STEEL WATER BOTTLE 750ML SB-08 (TOTAL 10800 PCS)(N - OT VACUUM BOTTLE)(MILD STEEL),,,,,,,,,1800.0,KGS,542.2213888888889,975998.5,7.620820644959787,13717.47716092762,237362.9,2019,6,2,KGS,,,750ML,STAINLESS,1213361.4,674.0896666666666,Steel,Steel Items
INNSA1,2019-06-03,301049751,73239990,STEEL PEELER-MP-196 (MILD STEEL) (TOTAL 20400 PCS) -,,,,,,,,,1445.0,KGS,528.4428027681661,763599.85,7.427165182967899,10732.25368938861,185707.5,2019,6,2,KGS,,,,STEEL,949307.35,656.9601038062284,Steel,Steel Items
INNSA1,2019-06-03,301049751,73239990,STAINLESS STEEL SPORTS BOTTLE 750ML SG-702-SB-01(TOTAL 12456 - PCS)(NOT VACUUM BOTTLE)(MILD STEEL),,,,,,,,,2076.0,KGS,553.2421483622351,1148530.7,7.775715367002601,16142.3851018974,279322.7,2019,6,2,KGS,,,750ML,STAINLESS,1427853.4,687.790655105973,Steel,Steel Items
INNSA1,2019-06-03,301049751,73239990,STAINLESS STEEL SPORTS BOTTLE 750ML S-308-C6-NP-20 (TOTAL 3 - 456 PCS)(NOT VACUUM BOTTLE)(MILD STEEL),,,,,,,,,576.0,KGS,450.5284548611111,259504.39,6.332093532833606,3647.285874912157,63111.4,2019,6,2,KGS,,,750ML,STAINLESS,322615.79000000004,560.096857638889,Steel,Steel Items
INNSA1,2019-06-01,301049751,73239990,RYX-02-020 MILD STEEL MULTI FUNCTION CLOTH STAND (OTHER ARTI - CLES OF HOUSEHOLD OF IRON & STEEL) (1232 NOS),,,,,,,,,4004.0,KGS,316.8529995004995,1268679.41,4.453309901623324,17831.05284609978,308542.8,2019,6,2,KGS,,,,RYX-02,1577222.21,393.91164085914085,Steel,Cloth Stand
INNSA1,2019-06-01,301049751,73239990,RYX-02-021A MILD STEEL MULTI FUNCTION CLOTH STAND (OTHER ART - ICLES OF HOUSEHOLD OF IRON & STEEL) (6480 NOS),,,,,,,,,23760.0,KGS,175.0263745791246,4158626.66,2.459963100198518,58448.72326071679,1011378.1,2019,6,2,KGS,,,,RYX-02,5170004.76,217.59279292929293,Steel,Cloth Stand
INNSA1,2019-05-28,301049751,73239990,STEEL SPOON HOLDER ROUND -MP-96 (MILD STEEL) (TOTAL 324 PCS - ),,,,,,,,,69.3,KGS,258.3585858585859,17904.25,3.631181811083427,251.6408995080815,4354.3,2019,5,2,KGS,,,,STEEL,22258.55,321.1911976911977,Steel,Steel Items
INNSA1,2019-05-22,301049751,73239990,03-027I FAMILY CLOTH RACK 3LAYERS (1824 PCS) (OTHER ARTICLES - OF HOUSEHOLD OF IRON & STEEL) (MADE UP OF MILD STEEL),,,,,,,,,10843.68,KGS,143.0971256990247,1551699.44,2.011203453254036,21808.84666198173,377373.3,2019,5,2,KGS,,,3L,03-027I,1929072.74,177.8983463178552,Steel,Steel Items
INNSA1,2019-05-21,301049751,73239990,STAINLESS STEEL SPORT BOTTLE 750ML (ITEM NO. KW-820) (47160 - PCS),,,,,,,,,7860.0,KGS,418.0025101781171,3285499.73,5.874947437499888,46177.08685874912,799033.6,2019,5,2,KGS,,,750ML,STAINLESS,4084533.33,519.6607290076336,Steel,Steel Items
INNSA1,2019-05-15,301049751,73239990,RYX-02-021A MILD STEEL MULTI FUNCTION CLOTH STAND (OTHER ART - ICLES OF HOUSEHOLD OF IRON & STEEL) (7776 NOS),,,,,,,,,28512.0,KGS,172.700122053872,4924025.88,2.451385692744812,69893.9088715401,1197523.2,2019,5,2,KGS,,,,RYX-02,6121549.08,214.70079545454547,Steel,Cloth Stand
INNSA1,2019-05-15,301049751,73239990,RYX-02-020 MILD STEEL MULTI FUNCTION CLOTH STAND (OTHER ARTI - CLES OF HOUSEHOLD OF IRON & STEEL) (1232 NOS),,,,,,,,,4004.0,KGS,312.6417457542458,1251817.55,4.437782054708953,17768.87934705465,304442.1,2019,5,2,KGS,,,,RYX-02,1556259.65,388.67623626373626,Steel,Cloth Stand
INNSA1,2019-05-15,301049751,73239990,03-027I FAMILY CLOTH RACK 3LAYERS (3648 PCS) (OTHER ARTICLES - OF HOUSEHOLD OF IRON & STEEL)(MADE UP OF MILD STEEL),,,,,,,,,21687.36,KGS,144.0905841006005,3124944.37,2.045288631662179,44356.91085876508,759986.4,2019,5,2,KGS,,,3L,03-027I,3884930.77,179.13341089002995,Steel,Steel Items
INNSA1,2019-05-14,301049751,73239990,STEEL SPOON HOLDER ROUND -MP-96 (MILD STEEL) (TOTAL 7992 PCS - ),,,,,,,,,1709.4,KGS,258.0139054639054,441048.97,3.662369133625343,6260.453797019162,107263.1,2019,5,2,KGS,,,,STEEL,548312.07,320.76288171288166,Steel,Steel Items
INNSA1,2019-05-14,301049751,73239990,STEEL ZHARA-NP-003(MILD STEEL) (TOTAL 47760 PCS) (DPD CLIENT - ),,,,,,,,,4457.6,KGS,355.1041636755205,1582912.32,5.040513323996032,22468.59219304471,384964.2,2019,5,2,KGS,,,,STEEL,1967876.52,441.46547918162236,Steel,Steel Items
INNSA1,2019-05-04,301049751,73239990,STAINLESS STEEL COLA BOTTLE 750 ML SK750-SL-01 (TOTAL 20304 - PCS ) (NOT VACUUM BOTTLE) (MILD STEEL),,,,,,,,,3948.0,KGS,469.3866616008106,1853138.54,6.66269214479504,26304.30858765082,450683.4,2019,5,2,KGS,,,750 ML,STAINLESS,2303821.94,583.541524822695,Steel,Steel Items
INNSA1,2019-05-04,301049751,73231000,STEEL SCRUBBER 3 PCS SET-GN-15 (TOTAL 106320 SET ) (MILD ST - EEL)DPD CLIENT,,,,,,,,,6512.1,KGS,277.7517759248169,1808747.34,3.942537628457301,25674.19929027679,560349.9,2019,5,2,KGS,,,,STEEL,2369097.24,363.7992721241996,Steel,Scrubber
INNSA1,2019-05-04,301049751,73239990,STEEL LUNCH BOX 2 LAYER-8504(TOTAL 21840 PCS) (MILD STEEL) -,,,,,,,,,10446.8,KGS,373.1251790021825,3897964.12,5.29631198015873,55329.51199432222,947984.8,2019,5,2,KGS,,,2 L,STEEL,4845948.92,463.869215453536,Steel,Steel Items
INNSA1,2019-05-04,301049751,73239990,STEEL LUNCH BOX 3LAYER-8505 (TOTAL 16800 PCS) (MILD STEEL) -,,,,,,,,,10892.0,KGS,382.0993490635329,4161826.11,5.423695515451141,59074.89155429382,1012156.1,2019,5,2,KGS,,,3L,STEEL,5173982.21,475.0259098420859,Steel,Steel Items
INNSA1,2019-05-04,301049751,73239990,STEEL LUNCH BOX -6561(TOTAL 18108 PCS) (MILD STEEL) -,,,,,,,,,6901.16,KGS,473.9298828023115,3270665.95,6.727180735306054,46425.35060326473,795426.0,2019,5,2,KGS,,,,STEEL,4066091.95,589.1896362350677,Steel,Steel Items
INNSA1,2019-05-02,301049751,73239990,STAINLESS STEEL SPORT BOTTLE 1000ML (ITEM NO. KW-830) (34920 - PCS),,,,,,,,,6790.0,KGS,384.6242120765832,2611598.4,5.463412103360556,37096.56818181818,635140.7,2019,5,2,KGS,,,1000ML,STAINLESS,3246739.0999999996,478.1648159057437,Steel,Steel Items
INNSA1,2019-04-30,301049751,73239990,STEEL ZHARA-NP-003 (MILD STEEL) (TOTAL 36720 PCS) DPD CLIENT -,,,,,,,,,3018.06,KG,402.0419474761933,1213386.72,5.710823117559563,17235.60681818182,295095.7,2019,4,2,KGS,,,,STEEL,1508482.42,499.81856556861027,Steel,Steel Items
INNSA1,2019-04-24,301049751,73239990,RYX-02-020 MILD STEEL MULTI FUNCTION CLOTH STAND (OTHER ARTI - CLES OF HOUSEHOLD OF IRON & STEEL) (2464 NOS),,,,,,,,,8008.0,KG,311.9234515484516,2497883.0,4.430730845858687,35481.29261363636,607485.1,2019,4,2,KGS,,,,RYX-02,3105368.1,387.7832292707293,Steel,Cloth Stand
INNSA1,2019-04-24,301049751,73239990,RYX-02-021A MILD STEEL MULTI FUNCTION CLOTH STAND (OTHER ART - ICLES OF HOUSEHOLD OF IRON & STEEL) (7776 NOS),,,,,,,,,28512.0,KG,172.3033431537598,4912712.92,2.447490669797725,69782.85397727272,1194771.8,2019,4,2,KGS,,,,RYX-02,6107484.72,214.20751683501683,Steel,Cloth Stand
INNSA1,2019-04-23,301049751,73239990,STEEL LUNCH BOX 2 LAYER-8504(TOTAL 324 PCS) (MILD STEEL) -,,,,,,,,,154.98,KG,371.8553361724094,57630.14,5.282036025176269,818.6099431818182,14015.6,2019,4,2,KGS,,,2 L,STEEL,71645.74,462.2902309975481,Steel,Steel Items
INNSA1,2019-04-23,301049751,73239990,STAINLESS STEEL SPORTS BOTTLE 750ML SG-702-SB-01 (TOTAL 1080 - 0 PCS)(NOT VACUUM BOTTLE)(MILD STEEL),,,,,,,,,1500.0,KG,655.23778,982856.67,9.307354829545455,13961.03224431818,239030.8,2019,4,2,KGS,,,750ML,STAINLESS,1221887.47,814.5916466666666,Steel,Steel Items
INNSA1,2019-04-23,301049751,73239990,STEEL ZHARA -NP-003 (TOTAL 6840 PCS) (MILD STEEL) -,,,,,,,,,655.5,KG,352.0727993897788,230783.72,5.001034082241176,3278.177840909091,56126.6,2019,4,2,KGS,,,,STEEL,286910.32,437.6969031273837,Steel,Steel Items
INNSA1,2019-04-23,301049751,73239990,STEEL ZHARA -NP-003 (TOTAL 16560 PCS) (MILD STEEL) -,,,,,,,,,1697.4,KG,322.3589371980676,547172.06,4.578962176108915,7772.330397727273,133072.2,2019,4,2,KGS,,,,STEEL,680244.26,400.75660421821607,Steel,Steel Items
INNSA1,2019-04-23,301049751,73239990,STEEL LUNCH BOX-6527 (TOTAL 22152 PCS) (MILD STEEL)DPD CLIEN - T,,,,,,,,,7716.28,KG,428.9324169159232,3309762.63,6.092790013010273,47013.6737215909,804934.3,2019,4,2,KGS,,,,STEEL,4114696.9299999997,533.2487843883322,Steel,Steel Items
INNSA1,2019-04-23,301049751,73239990,STAINLESS STEEL SPORTS BOTTLE 650ML S115-NP-21 (TOTAL 50040 - PCS ) (NOT VACUUM BOTTLE) (MILD STEEL),,,,,,,,,8555.8,KG,481.7475537062578,4121735.72,6.843005024236616,58547.38238636364,1002406.2,2019,4,2,KGS,,,650ML,STAINLESS,5124141.92,598.9085672876879,Steel,Steel Items
INNSA1,2019-04-23,301049751,73239990,STEEL LUNCH BOX -6561(TOTAL 2952PCS) (MILD STEEL) -,,,,,,,,,1125.04,KG,472.3169487307118,531375.46,6.70904756719761,7547.946874999999,129230.5,2019,4,2,KGS,,,,STEEL,660605.96,587.1844201095072,Steel,Steel Items
INNSA1,2019-04-23,301049751,73239990,STAINLESS STEEL COLA BOTTLE 750ML SK750-SL-01(TOTAL 9792 PCS - ) (NOT VACUUM BOTTLE)(MILD STEEL),,,,,,,,,1740.8,KG,511.9045151654412,891123.38,7.271370954054562,12658.00255681818,216721.1,2019,4,2,KGS,,,750ML,STAINLESS,1107844.48,636.3996323529411,Steel,Steel Items
INNSA1,2019-04-23,301049751,73239990,HOUSEHOLD STEEL HOOK 3 PCS SET-2628(TOTAL 68760 SET) (MILD S - TEEL)-DPD CLIENT,,,,,,,,,2330.2,KG,935.0386018367524,2178826.95,13.28179832154478,30949.24644886364,529890.8,2019,4,2,KGS,,,,HOUSEHOLD,2708717.75,1162.4400266071582,Steel,Steel Items
INNSA1,2019-04-23,301049751,73239990,STAINLESS STEEL SPORTS BOTTLE 750ML S-308-C6-NP-20 (TOTAL 15 - 444 PCS)(NOT VACUUM BOTTLE)(MILD STEEL)-DPD CLIENT,,,,,,,,,2488.2,KG,459.9897596656218,1144546.52,6.533945449795763,16257.76306818182,278353.8,2019,4,2,KGS,,,750ML,STAINLESS,1422900.32,571.8593039144764,Steel,Steel Items
INNSA1,2019-04-23,301049751,73239990,STEEL CONTAINER -GN-30 (TOTAL 10080 PCS) (MILD STEEL) -,,,,,,,,,1680.0,KG,501.6059583333333,842698.01,7.125084635416666,11970.1421875,204944.2,2019,4,2,KGS,,,,STEEL,1047642.21,623.5965535714286,Steel,Steel Items
INNSA1,2019-04-20,301049751,73239990,KWB-600F STAINLESS STEEL SPORTS BOTTLE ( 50400 PCS ) -,,,,,,,,,7897.5,KG,480.1026654004431,3791610.8,6.819640133529021,53858.10795454545,922119.8,2019,4,2,KGS,,,,KWB-600F,4713730.6,596.8636403925292,Steel,Steel Items
INNSA1,2019-04-15,301049751,73239990,RYX-02-021A MILD STEEL MULTI FUNCTION CLOTH STAND (OTHER ART - ICLES OF HOUSEHOLD OF IRON & STEEL) (6480 NOS),,,,,,,,,23760.0,KG,170.6572289562289,4054815.76,2.457267515568451,58384.6761699064,986131.3,2019,4,2,KGS,,,,RYX-02,5040947.06,212.16107154882152,Steel,Cloth Stand
INNSA1,2019-04-15,301049751,73239990,03-027I FAMILY CLOTH RACK 3LAYERS (3648 PCS) (OTHER ARTICLES - OF HOUSEHOLD OF IRON & STEEL) (MADE UP OF MILD STEEL),,,,,,,,,21687.36,KG,142.8664618469007,3098396.39,2.057112481596842,44613.33894888409,753530.0,2019,4,2,KGS,,,3L,03-027I,3851926.39,177.61158527363403,Steel,Steel Items
INNSA1,2019-04-11,301049751,73231000,STEEL SCRUBBER 2 PCS SET-8001-2 (QTY-64800 PCS/USD 0.170 PER - PCS),,,,,,,,,1998.0,KG,390.3552802802803,779929.85,5.620666382725418,11230.09143268538,241622.3,2019,4,2,KGS,0.17,64800.0,,STEEL,1021552.1499999999,511.28736236236233,Steel,Scrubber
INNSA1,2019-04-11,301049751,73239990,KWP-1000B- SS OIL POT 1000ML (QTY: 11100 PCS/USD 1.53 PER PC - S),,,,,,,,,2812.0,KG,422.8914224751067,1189170.68,6.0891493516934,17122.68797696184,289206.3,2019,4,2,KGS,1.53,11100.0,1000ML,KWP-1000B,1478376.98,525.738613086771,Others,Others
INNSA1,2019-04-11,301049751,73239990,KWP-600B- SS OIL POT 600ML (QTY: 6800 PCS/USD 1.26 PER PCS) -,,,,,,,,,1205.0,KG,497.8770871369294,599941.89,7.168856546248084,8638.47213822894,145905.9,2019,4,2,KGS,1.26,6800.0,600ML,KWP-600B,745847.79,618.9608215767635,Others,Others
INNSA1,2019-04-10,301049751,73239990,RYX-02-021A MILD STEEL MULTI FUNCTION CLOTH STAND (OTHER ART - ICLES OF HOUSEHOLD OF IRON & STEEL) (1296 NOS),,,,,,,,,4752.0,KG,169.1097306397306,803609.44,2.43498532238633,11571.05025197984,195437.8,2019,4,2,KGS,,,,RYX-02,999047.24,210.2372138047138,Steel,Cloth Stand
INNSA1,2019-04-10,301049751,73239990,RYX-02-020 MILD STEEL MULTI FUNCTION CLOTH STAND (OTHER ARTI - CLES OF HOUSEHOLD OF IRON & STEEL) (3696 NOS),,,,,,,,,12012.0,KG,306.1420038295038,3677377.75,4.408092207768234,52950.00359971202,894338.3,2019,4,2,KGS,,,,RYX-02,4571716.05,380.59574175824173,Steel,Cloth Stand
INNSA1,2019-04-09,301049751,73239990,RYX-02-021A MILD STEEL MULTI FUNCTION CLOTH STAND (2592 PCS) - (OTHER ARTICLES OF HOUSEHOLD OF IRON & STEEL),,,,,,,,,9504.0,KG,170.642591540404,1621787.19,2.457056753641527,23351.86738660907,394418.7,2019,4,2,KGS,,,,RYX-02,2016205.89,212.14287563131313,Steel,Cloth Stand
INNSA1,2019-04-09,301049751,73239990,STEEL LUNCH BOX 3LAYER-8505 (TOTAL 16800 PCS) (MILD STEEL) -,,,,,,,,,10892.0,KG,376.0333565919941,4095755.32,5.414447179150383,58974.15867530597,996087.7,2019,4,2,KGS,,,3L,STEEL,5091843.02,467.48466948218874,Steel,Steel Items
INNSA1,2019-04-09,301049751,73239990,STEEL LUNCH BOX -6900(TOTAL 82488 PCS) (MILD STEEL) -,,,,,,,,,9657.97,KG,474.0534056328608,4578393.57,6.825822975275173,65923.59352051836,1113465.3,2019,4,2,KGS,,,,STEEL,5691858.87,589.3431922029164,Steel,Steel Items
INNSA1,2019-04-09,301049751,73239990,STEEL LUNCH BOX-6527 (TOTAL 3708 PCS) (MILD STEEL) -,,,,,,,,,1291.62,KG,423.5644539415617,547084.32,6.098840229540126,7877.384017278617,133050.8,2019,4,2,KGS,,,,STEEL,680135.1199999999,526.5752465895541,Steel,Steel Items
INNSA1,2019-04-09,301049751,73239990,STAINLESS STEEL SPORTS BOTTLE 650ML S115-NP-21 (TO TAL 30312 - PCS ) (NOT VACUUM BOTTLE) (MILD STEEL),,,,,,,,,4546.8,KG,541.3111726928829,2461233.64,7.794257346189818,35438.92930165587,598572.0,2019,4,2,KGS,,,650ML,STAINLESS,3059805.64,672.9580452186153,Steel,Steel Items
INNSA1,2019-04-09,301049751,73239990,STEEL ROUND CONTAINER-6857 (TOTAL 70320 PCS)(MILD STEEL) -,,,,,,,,,8965.8,KG,440.833988043454,3952429.37,6.347501627695523,56910.43009359251,961230.8,2019,4,2,KGS,,,,STEEL,4913660.17,548.0448113944099,Steel,Steel Items
INNSA1,2019-04-09,301049751,73239990,STAINLESS STEEL SPORTS BOTTLE 750ML S-308-C6-NP-20 (TOTAL 30 - 96 PCS)(NOT VACUUM BOTTLE)(MILD STEEL)-DPD CLIENT,,,,,,,,,464.4,KG,486.5135658914729,225936.9,7.005234930042805,3253.231101511879,54947.9,2019,4,2,KGS,,,750ML,STAINLESS,280884.8,604.8337639965547,Steel,Steel Items
INNSA1,2019-04-09,301049751,73239990,STEEL LUNCH BOX 2 LAYER-8504(TOTAL 22236 PCS) (MILD STEEL) -,,,,,,,,,10636.22,KG,367.2016562274944,3905637.6,5.287280867206542,56236.68250539956,949851.1,2019,4,2,KGS,,,2 L,STEEL,4855488.7,456.50510237659626,Steel,Steel Items
INNSA1,2019-04-09,301049751,73239990,STAINLESS STEEL COLA BOTTLE 750ML SK750-SL-01(TOTAL 8856 PCS - ) (NOT VACUUM BOTTLE)(MILD STEEL),,,,,,,,,1328.4,KG,598.0154772658838,794403.76,8.610734013907614,11438.49906407487,193199.0,2019,4,2,KGS,,,750ML,STAINLESS,987602.76,743.4528455284552,Steel,Steel Items
INNSA1,2019-04-08,301049751,73239990,KW-830 STAINLESS STEEL SPORTS BOTTLE 1000ML -,,,,,,,,,34920.0,PCS,73.67953751431845,2572889.45,1.060900468168732,37046.64434845212,625726.7,2019,4,2,PCS,,,1000ML,KW-830,3198616.1500000004,91.59840063001147,Steel,Steel Items
INNSA1,2019-04-05,301049751,73239990,03-027I FAMILY CLOTH RACK 3LAYERS (3648 PCS) (HOUSEHOLD ARTI - CLES) (MADE UP OF MILD STEEL),,,,,,,,,21687.36,KG,142.8665079567084,3098397.39,2.057113145524959,44613.35334773218,753530.2,2019,4,2,KGS,,,3L,03-027I,3851927.59,177.61164060540332,Steel,Steel Items
INNSA1,2019-04-03,301049751,73239990,STEEL TEA STRAINER-NP-55 (TOTAL 50400 PCS) (MILD STEEL) -,,,,,,,,,2114.0,KG,545.957587511826,1154154.34,7.7993941073118,16487.91914285714,280690.3,2019,4,2,KGS,,,,STEEL,1434844.6400000001,678.7344560075686,Steel,Strainer
INNSA1,2019-04-03,301049751,73239990,STEEL SPOON HOLDER ROUND-MP-96 (TOTAL 11880 PCS) (MILD STEE - L),,,,,,,,,2475.0,KG,258.9213898989899,640830.44,3.698876998556999,9154.72057142857,155849.9,2019,4,2,KGS,,,,STEEL,796680.34,321.8910464646465,Steel,Steel Items
INNSA1,2019-04-03,301049751,73239990,STEEL PEELER-MP-196 (TOTAL 20400 PCS) (MILD STEEL) -,,,,,,,,,1139.0,KG,664.0478753292361,756350.53,9.486398218989088,10805.00757142857,183944.5,2019,4,2,KGS,,,,STEEL,940295.03,825.544363476734,Steel,Steel Items
INNSA1,2019-04-03,301049751,73239990,STEEL ZHARA -NP-003(TOTAL 24000 PCS) (MILD STEEL) -,,,,,,,,,2196.0,KG,357.5314298724954,785139.02,5.107591855321363,11216.27171428571,190945.8,2019,4,2,KGS,,,,STEEL,976084.8200000001,444.48306921675777,Steel,Steel Items
INNSA1,2019-04-02,301049751,73239990,STEEL LUNCH BOX -6900(TOTAL 4632 PCS) (MILD STEEL)DPD CLIENT -,,,,,,,,,542.33,KG,477.2766765622407,258841.46,6.818238236603438,3697.735142857143,62950.2,2019,4,2,KGS,,,,STEEL,321791.66,593.3502848818983,Steel,Steel Items
INNSA1,2019-04-02,301049751,73239990,STEEL LUNCH BOX-6527 (TOTAL 24504 PCS) (MILD STEEL) -,,,,,,,,,8535.56,KG,426.4444348115414,3639942.06,6.092063354450591,51999.17228571429,885233.9,2019,4,2,KGS,,,,STEEL,4525175.96,530.1557203042331,Steel,Steel Items
INNSA1,2019-04-01,301049751,73239990,STAINLESS STEEL SPORTS BOTTLE 750ML S-308-C6-NP-20 (TOTAL 15 - 264 PCS)(NOT VACUUM BOTTLE)(MILD STEEL),,,,,,,,,2594.88,KG,433.7238562091504,1125461.36,6.196055088702148,16078.01942857143,273712.2,2019,4,2,KGS,,,750ML,STAINLESS,1399173.56,539.2054969786657,Steel,Steel Items
INNSA1,2019-04-01,301049751,73239990,STAINLESS STEEL SPORTS BOTTLE 650ML S115-NP-21 (TOTAL 16776 - PCS ) (NOT VACUUM BOTTLE) (MILD STEEL),,,,,,,,,2851.92,KG,482.104136862184,1374922.43,6.887201955174057,19641.749,334381.1,2019,4,2,KGS,,,650ML,STAINLESS,1709303.5299999998,599.3518506830485,Steel,Steel Items
INNSA1,2019-03-29,301049751,73239990,RYX-02-021A MILD STEEL MULTI FUNCTION CLOTH STAND (OTHER ART - ICLES OF HOUSEHOLD OF IRON & STEEL) (3888 NOS),,,,,,,,,14256.0,KGS,171.2896499719416,2441905.25,2.446994999599166,34884.36071428571,593871.4,2019,3,1,KGS,,,,RYX-02,3035776.65,212.94729587542088,Steel,Cloth Stand
INNSA1,2019-03-29,301049751,73239990,RYX-02-020 MILD STEEL MULTI FUNCTION CLOTH STAND (OTHER ARTI - CLES OF HOUSEHOLD OF IRON & STEEL) (2464 NOS),,,,,,,,,8008.0,KGS,310.088347902098,2483187.49,4.429833541458542,35474.107,603911.2,2019,3,1,KGS,,,,RYX-02,3087098.6900000004,385.5018344155845,Steel,Cloth Stand
INNSA1,2019-03-26,301049751,73239990,STAINLESS STEEL SPORTS BOTTLE 650ML S115-NP-21 (TOTAL 11736 - PCS ) (NOT VACUUM BOTTLE) (MILD STEEL),,,,,,,,,1995.12,KGS,481.9301696138579,961508.52,6.884716708769398,13735.836,233838.9,2019,3,1,KGS,,,650ML,STAINLESS,1195347.42,599.1356008661134,Steel,Steel Items
INNSA1,2019-03-26,301049751,73239990,STEEL LUNCH BOX -6527 (TOTAL 1356 PCS) (MILD STEEL) -,,,,,,,,,472.34,KGS,426.2669263666004,201342.92,6.089527519522862,2876.327428571429,48966.6,2019,3,1,KGS,,,,STEEL,250309.52000000002,529.9350467883305,Steel,Steel Items
INNSA1,2019-03-26,301049751,73239990,STAINLESS STEEL COLA BOTTLE 750ML SK750-SL-01(TOTAL 10260 PC - S) (NOT VACUUM BOTTLE),,,,,,,,,2003.55,KGS,463.4954805220733,928636.37,6.62136400745819,13266.23385714286,225844.4,2019,3,1,KGS,,,750ML,STAINLESS,1154480.77,576.2175987621971,Steel,Steel Items
INNSA1,2019-03-26,301049751,73239990,STEEL LUNCH BOX 3LAYER-8505 (TOTAL 16800 PCS) (MILDSTEEL)-DP - D CLIENT,,,,,,,,,10892.0,KGS,378.432559676827,4121887.44,5.406179423954671,58884.10628571428,1002443.0,2019,3,1,KGS,,,3L,STEEL,5124330.4399999995,470.46735585751003,Steel,Steel Items
INNSA1,2019-03-26,301049751,73239990,STEEL LUNCH BOX -6561 (TOTAL 21060 PCS) (MILD STEEL) -,,,,,,,,,8026.2,KGS,469.3818481971543,3767352.59,6.705454974245061,53819.32271428571,916220.2,2019,3,1,KGS,,,,STEEL,4683572.79,583.5355199222546,Steel,Steel Items
INNSA1,2019-03-26,301049751,73239990,STAINLESS STEEL SPORTS BOTTLE 750ML S-308-C6-NP-20 (TOTAL 1 - 0080 PCS)(NOT VACUUM BOTTLE)(MILD STEEL),,,,,,,,,1713.6,KGS,433.5673436041083,742961.0,6.193819194344404,10613.72857142857,180688.1,2019,3,1,KGS,,,750ML,STAINLESS,923649.1,539.0109126984128,Steel,Steel Items
INNSA1,2019-03-26,301049751,73239990,STEEL LUNCH BOX 2 LAYER-8504(TOTAL 22260 PCS) (MILD STEEL) -,,,,,,,,,10647.7,KGS,372.3151150013618,3964299.65,5.318787357162312,56632.85214285714,964117.7,2019,3,1,KGS,,,2 L,STEEL,4928417.35,462.86215332888787,Steel,Steel Items
INNSA1,2019-03-13,301049751,73239990,03-027I FAMILY CLOTH RACK 3LAYERS (3648 PCS) (HOUSEHOLD ARTI - CLES) (MADE UP OF MILD STEEL),,,,,,,,,21687.36,KGS,145.6219590581795,3158155.85,2.051013507861683,44481.06830985915,768063.6,2019,3,1,KGS,,,3L,03-027I,3926219.45,181.03722398669086,Steel,Steel Items
INNSA1,2019-02-26,301049751,73231000,STEEL SCRUBBER-SS430 (TOTAL 273456 PCS)(MILD STEEL) DPD CLIE - NT,,,,,,,,,6520.0,KGS,201.8136794,1315825.19,2.80296777,18275.34986,407642.7,2019,2,1,KGS,,,,STEEL,1723467.89,264.3355659509202,Steel,Scrubber
INNSA1,2019-02-20,301049751,73231000,STEEL SCRUBBER 2 PCS SET-8001-2 -,,,,,,,,,96000.0,SET,12.58783938,1208432.58,0.173266887,16633.6212,374372.4,2019,2,1,SET,,,,STEEL,1582804.98,16.487551875,Steel,Scrubber
INNSA1,2019-02-19,301049751,73239990,STAINLESS STEEL SPORTS BOTTLE 750ML-AM-06(TOTAL NT WT.106.5 - 6 KGS) (NOT VACUUM BOTTLE) (MILD STEEL),,,,,,,,,720.0,PCS,95.15766667,68513.52,1.309809589,943.0629043,16662.5,2019,2,1,PCS,,,750ML,STAINLESS,85176.02,118.30002777777779,Steel,Steel Items
